absolute path,relative path,class
D:\Projects\Python\python\Lab5\dataset\0877.jpg,..\python\Lab5\dataset\0877.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5400.jpg,..\python\Lab5\dataset\5400.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3598.jpg,..\python\Lab5\dataset\3598.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3062.jpg,..\python\Lab5\dataset\3062.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4050.jpg,..\python\Lab5\dataset\4050.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1552.jpg,..\python\Lab5\dataset\1552.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0904.jpg,..\python\Lab5\dataset\0904.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6347.jpg,..\python\Lab5\dataset\6347.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5391.jpg,..\python\Lab5\dataset\5391.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3059.jpg,..\python\Lab5\dataset\3059.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1984.jpg,..\python\Lab5\dataset\1984.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0499.jpg,..\python\Lab5\dataset\0499.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0395.jpg,..\python\Lab5\dataset\0395.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8786.jpg,..\python\Lab5\dataset\8786.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7843.jpg,..\python\Lab5\dataset\7843.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6676.jpg,..\python\Lab5\dataset\6676.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1250.jpg,..\python\Lab5\dataset\1250.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4281.jpg,..\python\Lab5\dataset\4281.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5684.jpg,..\python\Lab5\dataset\5684.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7578.jpg,..\python\Lab5\dataset\7578.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6289.jpg,..\python\Lab5\dataset\6289.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6758.jpg,..\python\Lab5\dataset\6758.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5503.jpg,..\python\Lab5\dataset\5503.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1729.jpg,..\python\Lab5\dataset\1729.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4262.jpg,..\python\Lab5\dataset\4262.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9841.jpg,..\python\Lab5\dataset\9841.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1487.jpg,..\python\Lab5\dataset\1487.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3328.jpg,..\python\Lab5\dataset\3328.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2539.jpg,..\python\Lab5\dataset\2539.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8632.jpg,..\python\Lab5\dataset\8632.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9576.jpg,..\python\Lab5\dataset\9576.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9300.jpg,..\python\Lab5\dataset\9300.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3181.jpg,..\python\Lab5\dataset\3181.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8803.jpg,..\python\Lab5\dataset\8803.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4355.jpg,..\python\Lab5\dataset\4355.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3701.jpg,..\python\Lab5\dataset\3701.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8203.jpg,..\python\Lab5\dataset\8203.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8580.jpg,..\python\Lab5\dataset\8580.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4796.jpg,..\python\Lab5\dataset\4796.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0840.jpg,..\python\Lab5\dataset\0840.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6298.jpg,..\python\Lab5\dataset\6298.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5546.jpg,..\python\Lab5\dataset\5546.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2176.jpg,..\python\Lab5\dataset\2176.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4522.jpg,..\python\Lab5\dataset\4522.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2571.jpg,..\python\Lab5\dataset\2571.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5536.jpg,..\python\Lab5\dataset\5536.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1162.jpg,..\python\Lab5\dataset\1162.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2867.jpg,..\python\Lab5\dataset\2867.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9303.jpg,..\python\Lab5\dataset\9303.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9368.jpg,..\python\Lab5\dataset\9368.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1095.jpg,..\python\Lab5\dataset\1095.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6717.jpg,..\python\Lab5\dataset\6717.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1319.jpg,..\python\Lab5\dataset\1319.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0944.jpg,..\python\Lab5\dataset\0944.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9135.jpg,..\python\Lab5\dataset\9135.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9972.jpg,..\python\Lab5\dataset\9972.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0301.jpg,..\python\Lab5\dataset\0301.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0942.jpg,..\python\Lab5\dataset\0942.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5283.jpg,..\python\Lab5\dataset\5283.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5769.jpg,..\python\Lab5\dataset\5769.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2336.jpg,..\python\Lab5\dataset\2336.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4278.jpg,..\python\Lab5\dataset\4278.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0433.jpg,..\python\Lab5\dataset\0433.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3470.jpg,..\python\Lab5\dataset\3470.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5896.jpg,..\python\Lab5\dataset\5896.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5353.jpg,..\python\Lab5\dataset\5353.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3773.jpg,..\python\Lab5\dataset\3773.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2109.jpg,..\python\Lab5\dataset\2109.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6409.jpg,..\python\Lab5\dataset\6409.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1594.jpg,..\python\Lab5\dataset\1594.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9518.jpg,..\python\Lab5\dataset\9518.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4778.jpg,..\python\Lab5\dataset\4778.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4963.jpg,..\python\Lab5\dataset\4963.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5588.jpg,..\python\Lab5\dataset\5588.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5652.jpg,..\python\Lab5\dataset\5652.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1955.jpg,..\python\Lab5\dataset\1955.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4060.jpg,..\python\Lab5\dataset\4060.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3323.jpg,..\python\Lab5\dataset\3323.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0855.jpg,..\python\Lab5\dataset\0855.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8801.jpg,..\python\Lab5\dataset\8801.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7927.jpg,..\python\Lab5\dataset\7927.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9979.jpg,..\python\Lab5\dataset\9979.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5455.jpg,..\python\Lab5\dataset\5455.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3515.jpg,..\python\Lab5\dataset\3515.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4378.jpg,..\python\Lab5\dataset\4378.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3335.jpg,..\python\Lab5\dataset\3335.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2017.jpg,..\python\Lab5\dataset\2017.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3961.jpg,..\python\Lab5\dataset\3961.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3027.jpg,..\python\Lab5\dataset\3027.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4126.jpg,..\python\Lab5\dataset\4126.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5238.jpg,..\python\Lab5\dataset\5238.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6693.jpg,..\python\Lab5\dataset\6693.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3030.jpg,..\python\Lab5\dataset\3030.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6331.jpg,..\python\Lab5\dataset\6331.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8976.jpg,..\python\Lab5\dataset\8976.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9977.jpg,..\python\Lab5\dataset\9977.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5543.jpg,..\python\Lab5\dataset\5543.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1867.jpg,..\python\Lab5\dataset\1867.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8944.jpg,..\python\Lab5\dataset\8944.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2028.jpg,..\python\Lab5\dataset\2028.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2819.jpg,..\python\Lab5\dataset\2819.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6606.jpg,..\python\Lab5\dataset\6606.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8355.jpg,..\python\Lab5\dataset\8355.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7640.jpg,..\python\Lab5\dataset\7640.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7551.jpg,..\python\Lab5\dataset\7551.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8550.jpg,..\python\Lab5\dataset\8550.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2242.jpg,..\python\Lab5\dataset\2242.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3924.jpg,..\python\Lab5\dataset\3924.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6112.jpg,..\python\Lab5\dataset\6112.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2991.jpg,..\python\Lab5\dataset\2991.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7443.jpg,..\python\Lab5\dataset\7443.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4777.jpg,..\python\Lab5\dataset\4777.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4034.jpg,..\python\Lab5\dataset\4034.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3357.jpg,..\python\Lab5\dataset\3357.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6014.jpg,..\python\Lab5\dataset\6014.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6210.jpg,..\python\Lab5\dataset\6210.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9752.jpg,..\python\Lab5\dataset\9752.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7355.jpg,..\python\Lab5\dataset\7355.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7374.jpg,..\python\Lab5\dataset\7374.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7602.jpg,..\python\Lab5\dataset\7602.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7145.jpg,..\python\Lab5\dataset\7145.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3024.jpg,..\python\Lab5\dataset\3024.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9615.jpg,..\python\Lab5\dataset\9615.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2446.jpg,..\python\Lab5\dataset\2446.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9599.jpg,..\python\Lab5\dataset\9599.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9869.jpg,..\python\Lab5\dataset\9869.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6667.jpg,..\python\Lab5\dataset\6667.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3265.jpg,..\python\Lab5\dataset\3265.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7458.jpg,..\python\Lab5\dataset\7458.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0925.jpg,..\python\Lab5\dataset\0925.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6865.jpg,..\python\Lab5\dataset\6865.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7589.jpg,..\python\Lab5\dataset\7589.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7334.jpg,..\python\Lab5\dataset\7334.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4878.jpg,..\python\Lab5\dataset\4878.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9166.jpg,..\python\Lab5\dataset\9166.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5683.jpg,..\python\Lab5\dataset\5683.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8857.jpg,..\python\Lab5\dataset\8857.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1901.jpg,..\python\Lab5\dataset\1901.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0271.jpg,..\python\Lab5\dataset\0271.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9160.jpg,..\python\Lab5\dataset\9160.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7605.jpg,..\python\Lab5\dataset\7605.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8733.jpg,..\python\Lab5\dataset\8733.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9171.jpg,..\python\Lab5\dataset\9171.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1271.jpg,..\python\Lab5\dataset\1271.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5059.jpg,..\python\Lab5\dataset\5059.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4346.jpg,..\python\Lab5\dataset\4346.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5624.jpg,..\python\Lab5\dataset\5624.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2738.jpg,..\python\Lab5\dataset\2738.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5389.jpg,..\python\Lab5\dataset\5389.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0249.jpg,..\python\Lab5\dataset\0249.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7788.jpg,..\python\Lab5\dataset\7788.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7579.jpg,..\python\Lab5\dataset\7579.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8995.jpg,..\python\Lab5\dataset\8995.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2833.jpg,..\python\Lab5\dataset\2833.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1040.jpg,..\python\Lab5\dataset\1040.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5513.jpg,..\python\Lab5\dataset\5513.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3671.jpg,..\python\Lab5\dataset\3671.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4652.jpg,..\python\Lab5\dataset\4652.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8463.jpg,..\python\Lab5\dataset\8463.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8988.jpg,..\python\Lab5\dataset\8988.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0976.jpg,..\python\Lab5\dataset\0976.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5083.jpg,..\python\Lab5\dataset\5083.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1125.jpg,..\python\Lab5\dataset\1125.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2106.jpg,..\python\Lab5\dataset\2106.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8081.jpg,..\python\Lab5\dataset\8081.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3882.jpg,..\python\Lab5\dataset\3882.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1785.jpg,..\python\Lab5\dataset\1785.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9291.jpg,..\python\Lab5\dataset\9291.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8770.jpg,..\python\Lab5\dataset\8770.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0856.jpg,..\python\Lab5\dataset\0856.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9606.jpg,..\python\Lab5\dataset\9606.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0069.jpg,..\python\Lab5\dataset\0069.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4738.jpg,..\python\Lab5\dataset\4738.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1832.jpg,..\python\Lab5\dataset\1832.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9853.jpg,..\python\Lab5\dataset\9853.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0091.jpg,..\python\Lab5\dataset\0091.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5870.jpg,..\python\Lab5\dataset\5870.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7054.jpg,..\python\Lab5\dataset\7054.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9620.jpg,..\python\Lab5\dataset\9620.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0934.jpg,..\python\Lab5\dataset\0934.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9575.jpg,..\python\Lab5\dataset\9575.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9791.jpg,..\python\Lab5\dataset\9791.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5712.jpg,..\python\Lab5\dataset\5712.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8100.jpg,..\python\Lab5\dataset\8100.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8730.jpg,..\python\Lab5\dataset\8730.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7104.jpg,..\python\Lab5\dataset\7104.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8688.jpg,..\python\Lab5\dataset\8688.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9433.jpg,..\python\Lab5\dataset\9433.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0681.jpg,..\python\Lab5\dataset\0681.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1128.jpg,..\python\Lab5\dataset\1128.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7343.jpg,..\python\Lab5\dataset\7343.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1229.jpg,..\python\Lab5\dataset\1229.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6341.jpg,..\python\Lab5\dataset\6341.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4155.jpg,..\python\Lab5\dataset\4155.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7149.jpg,..\python\Lab5\dataset\7149.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4952.jpg,..\python\Lab5\dataset\4952.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9179.jpg,..\python\Lab5\dataset\9179.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9071.jpg,..\python\Lab5\dataset\9071.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4949.jpg,..\python\Lab5\dataset\4949.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7315.jpg,..\python\Lab5\dataset\7315.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9073.jpg,..\python\Lab5\dataset\9073.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5846.jpg,..\python\Lab5\dataset\5846.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9833.jpg,..\python\Lab5\dataset\9833.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2343.jpg,..\python\Lab5\dataset\2343.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6204.jpg,..\python\Lab5\dataset\6204.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9143.jpg,..\python\Lab5\dataset\9143.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7622.jpg,..\python\Lab5\dataset\7622.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0983.jpg,..\python\Lab5\dataset\0983.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2958.jpg,..\python\Lab5\dataset\2958.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0992.jpg,..\python\Lab5\dataset\0992.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9324.jpg,..\python\Lab5\dataset\9324.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4486.jpg,..\python\Lab5\dataset\4486.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8685.jpg,..\python\Lab5\dataset\8685.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8754.jpg,..\python\Lab5\dataset\8754.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5017.jpg,..\python\Lab5\dataset\5017.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1389.jpg,..\python\Lab5\dataset\1389.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6473.jpg,..\python\Lab5\dataset\6473.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5307.jpg,..\python\Lab5\dataset\5307.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8676.jpg,..\python\Lab5\dataset\8676.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2624.jpg,..\python\Lab5\dataset\2624.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3816.jpg,..\python\Lab5\dataset\3816.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2601.jpg,..\python\Lab5\dataset\2601.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7933.jpg,..\python\Lab5\dataset\7933.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9707.jpg,..\python\Lab5\dataset\9707.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7394.jpg,..\python\Lab5\dataset\7394.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8826.jpg,..\python\Lab5\dataset\8826.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7862.jpg,..\python\Lab5\dataset\7862.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9847.jpg,..\python\Lab5\dataset\9847.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6698.jpg,..\python\Lab5\dataset\6698.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4381.jpg,..\python\Lab5\dataset\4381.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9647.jpg,..\python\Lab5\dataset\9647.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4982.jpg,..\python\Lab5\dataset\4982.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7566.jpg,..\python\Lab5\dataset\7566.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\3093.jpg,..\python\Lab5\dataset\3093.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4989.jpg,..\python\Lab5\dataset\4989.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8764.jpg,..\python\Lab5\dataset\8764.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5362.jpg,..\python\Lab5\dataset\5362.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9530.jpg,..\python\Lab5\dataset\9530.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6152.jpg,..\python\Lab5\dataset\6152.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8127.jpg,..\python\Lab5\dataset\8127.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8328.jpg,..\python\Lab5\dataset\8328.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9115.jpg,..\python\Lab5\dataset\9115.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8436.jpg,..\python\Lab5\dataset\8436.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5487.jpg,..\python\Lab5\dataset\5487.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0030.jpg,..\python\Lab5\dataset\0030.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2862.jpg,..\python\Lab5\dataset\2862.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6120.jpg,..\python\Lab5\dataset\6120.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9734.jpg,..\python\Lab5\dataset\9734.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2252.jpg,..\python\Lab5\dataset\2252.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8485.jpg,..\python\Lab5\dataset\8485.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6560.jpg,..\python\Lab5\dataset\6560.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0688.jpg,..\python\Lab5\dataset\0688.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5670.jpg,..\python\Lab5\dataset\5670.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1113.jpg,..\python\Lab5\dataset\1113.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0646.jpg,..\python\Lab5\dataset\0646.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9238.jpg,..\python\Lab5\dataset\9238.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4737.jpg,..\python\Lab5\dataset\4737.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8503.jpg,..\python\Lab5\dataset\8503.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2618.jpg,..\python\Lab5\dataset\2618.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\0269.jpg,..\python\Lab5\dataset\0269.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\1440.jpg,..\python\Lab5\dataset\1440.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9037.jpg,..\python\Lab5\dataset\9037.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\8190.jpg,..\python\Lab5\dataset\8190.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\5780.jpg,..\python\Lab5\dataset\5780.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\9427.jpg,..\python\Lab5\dataset\9427.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\6307.jpg,..\python\Lab5\dataset\6307.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\4366.jpg,..\python\Lab5\dataset\4366.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\2890.jpg,..\python\Lab5\dataset\2890.jpg,leopard
D:\Projects\Python\python\Lab5\dataset\7964.jpg,..\python\Lab5\dataset\7964.jpg,leopard
