,absolute_path,class_mark,numerical_class_mark,width,height,channels
909,D:\Projects\Python\python\Lab4\dataset\tiger\0909.jpg,tiger,0,480,320,3
910,D:\Projects\Python\python\Lab4\dataset\tiger\0910.jpg,tiger,0,480,271,3
911,D:\Projects\Python\python\Lab4\dataset\tiger\0911.jpg,tiger,0,480,270,3
912,D:\Projects\Python\python\Lab4\dataset\tiger\0912.jpg,tiger,0,480,300,3
913,D:\Projects\Python\python\Lab4\dataset\tiger\0913.jpg,tiger,0,480,270,3
914,D:\Projects\Python\python\Lab4\dataset\tiger\0914.jpg,tiger,0,480,317,3
915,D:\Projects\Python\python\Lab4\dataset\tiger\0915.jpg,tiger,0,480,295,3
916,D:\Projects\Python\python\Lab4\dataset\tiger\0916.jpg,tiger,0,480,270,3
917,D:\Projects\Python\python\Lab4\dataset\tiger\0917.jpg,tiger,0,480,320,3
918,D:\Projects\Python\python\Lab4\dataset\tiger\0918.jpg,tiger,0,480,306,3
919,D:\Projects\Python\python\Lab4\dataset\tiger\0919.jpg,tiger,0,480,300,3
920,D:\Projects\Python\python\Lab4\dataset\tiger\0920.jpg,tiger,0,400,320,3
921,D:\Projects\Python\python\Lab4\dataset\tiger\0921.jpg,tiger,0,480,306,3
922,D:\Projects\Python\python\Lab4\dataset\tiger\0922.jpg,tiger,0,480,300,3
923,D:\Projects\Python\python\Lab4\dataset\tiger\0923.jpg,tiger,0,480,300,3
924,D:\Projects\Python\python\Lab4\dataset\tiger\0924.jpg,tiger,0,478,320,3
925,D:\Projects\Python\python\Lab4\dataset\tiger\0925.jpg,tiger,0,480,267,3
926,D:\Projects\Python\python\Lab4\dataset\tiger\0926.jpg,tiger,0,480,320,3
927,D:\Projects\Python\python\Lab4\dataset\tiger\0927.jpg,tiger,0,439,320,3
928,D:\Projects\Python\python\Lab4\dataset\tiger\0928.jpg,tiger,0,480,318,3
929,D:\Projects\Python\python\Lab4\dataset\tiger\0929.jpg,tiger,0,480,320,3
930,D:\Projects\Python\python\Lab4\dataset\tiger\0930.jpg,tiger,0,480,300,3
931,D:\Projects\Python\python\Lab4\dataset\tiger\0931.jpg,tiger,0,443,320,3
932,D:\Projects\Python\python\Lab4\dataset\tiger\0932.jpg,tiger,0,480,306,3
933,D:\Projects\Python\python\Lab4\dataset\tiger\0933.jpg,tiger,0,480,300,3
934,D:\Projects\Python\python\Lab4\dataset\tiger\0934.jpg,tiger,0,427,320,3
935,D:\Projects\Python\python\Lab4\dataset\tiger\0935.jpg,tiger,0,480,320,3
936,D:\Projects\Python\python\Lab4\dataset\tiger\0936.jpg,tiger,0,426,320,3
937,D:\Projects\Python\python\Lab4\dataset\tiger\0937.jpg,tiger,0,480,320,3
938,D:\Projects\Python\python\Lab4\dataset\tiger\0938.jpg,tiger,0,480,300,3
939,D:\Projects\Python\python\Lab4\dataset\tiger\0939.jpg,tiger,0,256,320,3
940,D:\Projects\Python\python\Lab4\dataset\tiger\0940.jpg,tiger,0,480,319,3
941,D:\Projects\Python\python\Lab4\dataset\tiger\0941.jpg,tiger,0,480,300,3
942,D:\Projects\Python\python\Lab4\dataset\tiger\0942.jpg,tiger,0,480,300,3
943,D:\Projects\Python\python\Lab4\dataset\tiger\0943.jpg,tiger,0,480,300,3
944,D:\Projects\Python\python\Lab4\dataset\tiger\0944.jpg,tiger,0,480,320,3
945,D:\Projects\Python\python\Lab4\dataset\tiger\0945.jpg,tiger,0,263,320,3
946,D:\Projects\Python\python\Lab4\dataset\tiger\0946.jpg,tiger,0,213,320,3
947,D:\Projects\Python\python\Lab4\dataset\tiger\0947.jpg,tiger,0,480,300,3
948,D:\Projects\Python\python\Lab4\dataset\tiger\0948.jpg,tiger,0,480,300,3
949,D:\Projects\Python\python\Lab4\dataset\tiger\0949.jpg,tiger,0,480,319,3
950,D:\Projects\Python\python\Lab4\dataset\tiger\0950.jpg,tiger,0,480,300,3
951,D:\Projects\Python\python\Lab4\dataset\tiger\0951.jpg,tiger,0,327,320,3
952,D:\Projects\Python\python\Lab4\dataset\tiger\0952.jpg,tiger,0,421,320,3
953,D:\Projects\Python\python\Lab4\dataset\tiger\0953.jpg,tiger,0,480,320,3
954,D:\Projects\Python\python\Lab4\dataset\tiger\0954.jpg,tiger,0,480,320,3
955,D:\Projects\Python\python\Lab4\dataset\tiger\0955.jpg,tiger,0,480,300,3
956,D:\Projects\Python\python\Lab4\dataset\tiger\0956.jpg,tiger,0,340,320,3
957,D:\Projects\Python\python\Lab4\dataset\tiger\0957.jpg,tiger,0,480,320,3
958,D:\Projects\Python\python\Lab4\dataset\tiger\0958.jpg,tiger,0,213,320,3
959,D:\Projects\Python\python\Lab4\dataset\tiger\0959.jpg,tiger,0,480,318,3
960,D:\Projects\Python\python\Lab4\dataset\tiger\0960.jpg,tiger,0,327,320,3
961,D:\Projects\Python\python\Lab4\dataset\tiger\0961.jpg,tiger,0,421,320,3
962,D:\Projects\Python\python\Lab4\dataset\tiger\0962.jpg,tiger,0,480,320,3
963,D:\Projects\Python\python\Lab4\dataset\tiger\0963.jpg,tiger,0,480,320,3
964,D:\Projects\Python\python\Lab4\dataset\tiger\0964.jpg,tiger,0,480,300,3
965,D:\Projects\Python\python\Lab4\dataset\tiger\0965.jpg,tiger,0,340,320,3
966,D:\Projects\Python\python\Lab4\dataset\tiger\0966.jpg,tiger,0,480,320,3
967,D:\Projects\Python\python\Lab4\dataset\tiger\0967.jpg,tiger,0,213,320,3
968,D:\Projects\Python\python\Lab4\dataset\tiger\0968.jpg,tiger,0,480,318,3
969,D:\Projects\Python\python\Lab4\dataset\tiger\0969.jpg,tiger,0,480,314,3
970,D:\Projects\Python\python\Lab4\dataset\tiger\0970.jpg,tiger,0,480,319,3
971,D:\Projects\Python\python\Lab4\dataset\tiger\0971.jpg,tiger,0,480,320,3
972,D:\Projects\Python\python\Lab4\dataset\tiger\0972.jpg,tiger,0,480,270,3
973,D:\Projects\Python\python\Lab4\dataset\tiger\0973.jpg,tiger,0,325,320,3
974,D:\Projects\Python\python\Lab4\dataset\tiger\0974.jpg,tiger,0,480,270,3
975,D:\Projects\Python\python\Lab4\dataset\tiger\0975.jpg,tiger,0,480,320,3
976,D:\Projects\Python\python\Lab4\dataset\tiger\0976.jpg,tiger,0,462,320,3
977,D:\Projects\Python\python\Lab4\dataset\tiger\0977.jpg,tiger,0,320,320,3
978,D:\Projects\Python\python\Lab4\dataset\tiger\0978.jpg,tiger,0,480,300,3
979,D:\Projects\Python\python\Lab4\dataset\tiger\0979.jpg,tiger,0,480,270,3
980,D:\Projects\Python\python\Lab4\dataset\tiger\0980.jpg,tiger,0,480,310,3
981,D:\Projects\Python\python\Lab4\dataset\tiger\0981.jpg,tiger,0,480,270,3
982,D:\Projects\Python\python\Lab4\dataset\tiger\0982.jpg,tiger,0,343,320,3
983,D:\Projects\Python\python\Lab4\dataset\tiger\0983.jpg,tiger,0,400,320,3
984,D:\Projects\Python\python\Lab4\dataset\tiger\0984.jpg,tiger,0,480,320,3
985,D:\Projects\Python\python\Lab4\dataset\tiger\0985.jpg,tiger,0,480,300,3
986,D:\Projects\Python\python\Lab4\dataset\tiger\0986.jpg,tiger,0,427,320,3
987,D:\Projects\Python\python\Lab4\dataset\tiger\0987.jpg,tiger,0,480,319,3
988,D:\Projects\Python\python\Lab4\dataset\tiger\0988.jpg,tiger,0,427,320,3
989,D:\Projects\Python\python\Lab4\dataset\tiger\0989.jpg,tiger,0,480,300,3
990,D:\Projects\Python\python\Lab4\dataset\tiger\0990.jpg,tiger,0,480,307,3
991,D:\Projects\Python\python\Lab4\dataset\tiger\0991.jpg,tiger,0,480,320,3
992,D:\Projects\Python\python\Lab4\dataset\tiger\0992.jpg,tiger,0,478,320,3
993,D:\Projects\Python\python\Lab4\dataset\tiger\0993.jpg,tiger,0,480,306,3
994,D:\Projects\Python\python\Lab4\dataset\tiger\0994.jpg,tiger,0,247,320,3
995,D:\Projects\Python\python\Lab4\dataset\tiger\0995.jpg,tiger,0,480,270,3
996,D:\Projects\Python\python\Lab4\dataset\tiger\0996.jpg,tiger,0,480,270,3
997,D:\Projects\Python\python\Lab4\dataset\tiger\0997.jpg,tiger,0,480,306,3
998,D:\Projects\Python\python\Lab4\dataset\tiger\0998.jpg,tiger,0,480,270,3
999,D:\Projects\Python\python\Lab4\dataset\tiger\0999.jpg,tiger,0,240,320,3
1000,D:\Projects\Python\python\Lab4\dataset\tiger\1000.jpg,tiger,0,267,320,3
1001,D:\Projects\Python\python\Lab4\dataset\tiger\1001.jpg,tiger,0,480,300,3
1002,D:\Projects\Python\python\Lab4\dataset\tiger\1002.jpg,tiger,0,480,320,3
1003,D:\Projects\Python\python\Lab4\dataset\tiger\1003.jpg,tiger,0,480,306,3
1004,D:\Projects\Python\python\Lab4\dataset\tiger\1004.jpg,tiger,0,480,300,3
1005,D:\Projects\Python\python\Lab4\dataset\tiger\1005.jpg,tiger,0,480,320,3
1006,D:\Projects\Python\python\Lab4\dataset\tiger\1006.jpg,tiger,0,480,306,3
1007,D:\Projects\Python\python\Lab4\dataset\tiger\1007.jpg,tiger,0,480,306,3
1008,D:\Projects\Python\python\Lab4\dataset\tiger\1008.jpg,tiger,0,480,320,3
1009,D:\Projects\Python\python\Lab4\dataset\tiger\1009.jpg,tiger,0,240,320,3
1010,D:\Projects\Python\python\Lab4\dataset\tiger\1010.jpg,tiger,0,408,320,3
1011,D:\Projects\Python\python\Lab4\dataset\tiger\1011.jpg,tiger,0,480,311,3
1012,D:\Projects\Python\python\Lab4\dataset\tiger\1012.jpg,tiger,0,480,320,3
1013,D:\Projects\Python\python\Lab4\dataset\tiger\1013.jpg,tiger,0,480,300,3
1014,D:\Projects\Python\python\Lab4\dataset\tiger\1014.jpg,tiger,0,480,320,3
1015,D:\Projects\Python\python\Lab4\dataset\tiger\1015.jpg,tiger,0,427,320,3
1016,D:\Projects\Python\python\Lab4\dataset\tiger\1016.jpg,tiger,0,480,270,3
1017,D:\Projects\Python\python\Lab4\dataset\tiger\1017.jpg,tiger,0,229,320,3
1018,D:\Projects\Python\python\Lab4\dataset\tiger\1018.jpg,tiger,0,480,270,3
1019,D:\Projects\Python\python\Lab4\dataset\tiger\1019.jpg,tiger,0,455,320,3
1020,D:\Projects\Python\python\Lab4\dataset\tiger\1020.jpg,tiger,0,480,320,3
1021,D:\Projects\Python\python\Lab4\dataset\tiger\1021.jpg,tiger,0,480,306,3
1022,D:\Projects\Python\python\Lab4\dataset\tiger\1022.jpg,tiger,0,480,306,3
1023,D:\Projects\Python\python\Lab4\dataset\tiger\1023.jpg,tiger,0,480,320,3
1024,D:\Projects\Python\python\Lab4\dataset\tiger\1024.jpg,tiger,0,240,320,3
1025,D:\Projects\Python\python\Lab4\dataset\tiger\1025.jpg,tiger,0,480,298,3
1026,D:\Projects\Python\python\Lab4\dataset\tiger\1026.jpg,tiger,0,408,320,3
1027,D:\Projects\Python\python\Lab4\dataset\tiger\1027.jpg,tiger,0,480,311,3
1028,D:\Projects\Python\python\Lab4\dataset\tiger\1028.jpg,tiger,0,480,320,3
1029,D:\Projects\Python\python\Lab4\dataset\tiger\1029.jpg,tiger,0,480,300,3
1030,D:\Projects\Python\python\Lab4\dataset\tiger\1030.jpg,tiger,0,480,320,3
1031,D:\Projects\Python\python\Lab4\dataset\tiger\1031.jpg,tiger,0,427,320,3
1032,D:\Projects\Python\python\Lab4\dataset\tiger\1032.jpg,tiger,0,480,270,3
1033,D:\Projects\Python\python\Lab4\dataset\tiger\1033.jpg,tiger,0,229,320,3
1034,D:\Projects\Python\python\Lab4\dataset\tiger\1034.jpg,tiger,0,480,270,3
1035,D:\Projects\Python\python\Lab4\dataset\tiger\1035.jpg,tiger,0,455,320,3
1036,D:\Projects\Python\python\Lab4\dataset\tiger\1036.jpg,tiger,0,242,320,3
1037,D:\Projects\Python\python\Lab4\dataset\tiger\1037.jpg,tiger,0,427,320,3
1038,D:\Projects\Python\python\Lab4\dataset\tiger\1038.jpg,tiger,0,400,320,3
1039,D:\Projects\Python\python\Lab4\dataset\tiger\1039.jpg,tiger,0,480,270,3
1040,D:\Projects\Python\python\Lab4\dataset\tiger\1040.jpg,tiger,0,427,320,3
1041,D:\Projects\Python\python\Lab4\dataset\tiger\1041.jpg,tiger,0,480,320,3
1042,D:\Projects\Python\python\Lab4\dataset\tiger\1042.jpg,tiger,0,213,320,3
1043,D:\Projects\Python\python\Lab4\dataset\tiger\1043.jpg,tiger,0,480,319,3
1044,D:\Projects\Python\python\Lab4\dataset\tiger\1044.jpg,tiger,0,480,270,3
1045,D:\Projects\Python\python\Lab4\dataset\tiger\1045.jpg,tiger,0,480,320,3
1046,D:\Projects\Python\python\Lab4\dataset\tiger\1046.jpg,tiger,0,480,320,3
1047,D:\Projects\Python\python\Lab4\dataset\tiger\1047.jpg,tiger,0,480,320,3
1048,D:\Projects\Python\python\Lab4\dataset\tiger\1048.jpg,tiger,0,337,320,3
1049,D:\Projects\Python\python\Lab4\dataset\tiger\1049.jpg,tiger,0,480,320,3
1050,D:\Projects\Python\python\Lab4\dataset\tiger\1050.jpg,tiger,0,479,320,3
1051,D:\Projects\Python\python\Lab4\dataset\tiger\1051.jpg,tiger,0,480,300,3
1052,D:\Projects\Python\python\Lab4\dataset\tiger\1052.jpg,tiger,0,264,320,3
1053,D:\Projects\Python\python\Lab4\dataset\tiger\1053.jpg,tiger,0,480,303,3
1054,D:\Projects\Python\python\Lab4\dataset\tiger\1054.jpg,tiger,0,480,306,3
1055,D:\Projects\Python\python\Lab4\dataset\tiger\1055.jpg,tiger,0,480,285,3
1056,D:\Projects\Python\python\Lab4\dataset\tiger\1056.jpg,tiger,0,480,300,3
1057,D:\Projects\Python\python\Lab4\dataset\tiger\1057.jpg,tiger,0,480,300,3
1058,D:\Projects\Python\python\Lab4\dataset\tiger\1058.jpg,tiger,0,480,320,3
1059,D:\Projects\Python\python\Lab4\dataset\tiger\1059.jpg,tiger,0,243,320,3
1060,D:\Projects\Python\python\Lab4\dataset\tiger\1060.jpg,tiger,0,427,320,3
1061,D:\Projects\Python\python\Lab4\dataset\tiger\1061.jpg,tiger,0,213,320,3
1062,D:\Projects\Python\python\Lab4\dataset\tiger\1062.jpg,tiger,0,420,320,3
1063,D:\Projects\Python\python\Lab4\dataset\tiger\1063.jpg,tiger,0,400,320,3
1064,D:\Projects\Python\python\Lab4\dataset\tiger\1064.jpg,tiger,0,480,300,3
1065,D:\Projects\Python\python\Lab4\dataset\tiger\1065.jpg,tiger,0,214,320,3
1066,D:\Projects\Python\python\Lab4\dataset\tiger\1066.jpg,tiger,0,332,320,3
1067,D:\Projects\Python\python\Lab4\dataset\tiger\1067.jpg,tiger,0,450,320,3
1068,D:\Projects\Python\python\Lab4\dataset\tiger\1068.jpg,tiger,0,480,270,3
1069,D:\Projects\Python\python\Lab4\dataset\tiger\1069.jpg,tiger,0,480,320,3
1070,D:\Projects\Python\python\Lab4\dataset\tiger\1070.jpg,tiger,0,256,320,3
1071,D:\Projects\Python\python\Lab4\dataset\tiger\1071.jpg,tiger,0,459,320,3
1072,D:\Projects\Python\python\Lab4\dataset\tiger\1072.jpg,tiger,0,461,320,3
1073,D:\Projects\Python\python\Lab4\dataset\tiger\1073.jpg,tiger,0,480,320,3
1074,D:\Projects\Python\python\Lab4\dataset\tiger\1074.jpg,tiger,0,480,270,3
1075,D:\Projects\Python\python\Lab4\dataset\tiger\1075.jpg,tiger,0,427,320,3
1076,D:\Projects\Python\python\Lab4\dataset\tiger\1076.jpg,tiger,0,480,300,3
1077,D:\Projects\Python\python\Lab4\dataset\tiger\1077.jpg,tiger,0,480,258,3
1078,D:\Projects\Python\python\Lab4\dataset\tiger\1078.jpg,tiger,0,320,320,3
1079,D:\Projects\Python\python\Lab4\dataset\tiger\1079.jpg,tiger,0,480,303,3
1080,D:\Projects\Python\python\Lab4\dataset\tiger\1080.jpg,tiger,0,213,320,3
1081,D:\Projects\Python\python\Lab4\dataset\tiger\1081.jpg,tiger,0,420,320,3
1082,D:\Projects\Python\python\Lab4\dataset\tiger\1082.jpg,tiger,0,400,320,3
1083,D:\Projects\Python\python\Lab4\dataset\tiger\1083.jpg,tiger,0,480,300,3
1084,D:\Projects\Python\python\Lab4\dataset\tiger\1084.jpg,tiger,0,214,320,3
1085,D:\Projects\Python\python\Lab4\dataset\tiger\1085.jpg,tiger,0,332,320,3
1086,D:\Projects\Python\python\Lab4\dataset\tiger\1086.jpg,tiger,0,450,320,3
1087,D:\Projects\Python\python\Lab4\dataset\tiger\1087.jpg,tiger,0,480,270,3
1088,D:\Projects\Python\python\Lab4\dataset\tiger\1088.jpg,tiger,0,480,320,3
1089,D:\Projects\Python\python\Lab4\dataset\tiger\1089.jpg,tiger,0,256,320,3
1090,D:\Projects\Python\python\Lab4\dataset\tiger\1090.jpg,tiger,0,459,320,3
1091,D:\Projects\Python\python\Lab4\dataset\tiger\1091.jpg,tiger,0,461,320,3
1092,D:\Projects\Python\python\Lab4\dataset\tiger\1092.jpg,tiger,0,480,320,3
1093,D:\Projects\Python\python\Lab4\dataset\tiger\1093.jpg,tiger,0,480,270,3
1094,D:\Projects\Python\python\Lab4\dataset\tiger\1094.jpg,tiger,0,427,320,3
1095,D:\Projects\Python\python\Lab4\dataset\tiger\1095.jpg,tiger,0,480,300,3
1096,D:\Projects\Python\python\Lab4\dataset\tiger\1096.jpg,tiger,0,480,258,3
1097,D:\Projects\Python\python\Lab4\dataset\tiger\1097.jpg,tiger,0,320,320,3
1098,D:\Projects\Python\python\Lab4\dataset\tiger\1098.jpg,tiger,0,480,303,3
1099,D:\Projects\Python\python\Lab4\dataset\tiger\1099.jpg,tiger,0,213,320,3
1100,D:\Projects\Python\python\Lab4\dataset\tiger\1100.jpg,tiger,0,427,320,3
1101,D:\Projects\Python\python\Lab4\dataset\tiger\1101.jpg,tiger,0,480,270,3
1102,D:\Projects\Python\python\Lab4\dataset\tiger\1102.jpg,tiger,0,480,320,3
1103,D:\Projects\Python\python\Lab4\dataset\tiger\1103.jpg,tiger,0,230,320,3
1104,D:\Projects\Python\python\Lab4\dataset\tiger\1104.jpg,tiger,0,427,320,3
1105,D:\Projects\Python\python\Lab4\dataset\tiger\1105.jpg,tiger,0,480,300,3
1106,D:\Projects\Python\python\Lab4\dataset\tiger\1106.jpg,tiger,0,427,320,3
1107,D:\Projects\Python\python\Lab4\dataset\tiger\1107.jpg,tiger,0,480,320,3
1108,D:\Projects\Python\python\Lab4\dataset\tiger\1108.jpg,tiger,0,402,320,3
1109,D:\Projects\Python\python\Lab4\dataset\leopard\0000.jpg,leopard,1,480,300,3
1110,D:\Projects\Python\python\Lab4\dataset\leopard\0001.jpg,leopard,1,480,320,3
1111,D:\Projects\Python\python\Lab4\dataset\leopard\0002.jpg,leopard,1,480,300,3
1112,D:\Projects\Python\python\Lab4\dataset\leopard\0003.jpg,leopard,1,463,320,3
1113,D:\Projects\Python\python\Lab4\dataset\leopard\0004.jpg,leopard,1,467,320,3
1114,D:\Projects\Python\python\Lab4\dataset\leopard\0005.jpg,leopard,1,480,300,3
1115,D:\Projects\Python\python\Lab4\dataset\leopard\0006.jpg,leopard,1,480,320,3
1116,D:\Projects\Python\python\Lab4\dataset\leopard\0007.jpg,leopard,1,400,320,3
1117,D:\Projects\Python\python\Lab4\dataset\leopard\0008.jpg,leopard,1,480,311,3
1118,D:\Projects\Python\python\Lab4\dataset\leopard\0009.jpg,leopard,1,427,320,3
1119,D:\Projects\Python\python\Lab4\dataset\leopard\0010.jpg,leopard,1,480,270,3
1120,D:\Projects\Python\python\Lab4\dataset\leopard\0011.jpg,leopard,1,480,320,3
1121,D:\Projects\Python\python\Lab4\dataset\leopard\0012.jpg,leopard,1,387,320,3
1122,D:\Projects\Python\python\Lab4\dataset\leopard\0013.jpg,leopard,1,402,320,3
1123,D:\Projects\Python\python\Lab4\dataset\leopard\0014.jpg,leopard,1,480,300,3
1124,D:\Projects\Python\python\Lab4\dataset\leopard\0015.jpg,leopard,1,480,318,3
1125,D:\Projects\Python\python\Lab4\dataset\leopard\0016.jpg,leopard,1,480,320,3
1126,D:\Projects\Python\python\Lab4\dataset\leopard\0017.jpg,leopard,1,480,320,3
1127,D:\Projects\Python\python\Lab4\dataset\leopard\0018.jpg,leopard,1,480,300,3
1128,D:\Projects\Python\python\Lab4\dataset\leopard\0019.jpg,leopard,1,480,320,3
1129,D:\Projects\Python\python\Lab4\dataset\leopard\0020.jpg,leopard,1,428,320,3
1130,D:\Projects\Python\python\Lab4\dataset\leopard\0021.jpg,leopard,1,480,319,3
1131,D:\Projects\Python\python\Lab4\dataset\leopard\0022.jpg,leopard,1,256,320,3
1132,D:\Projects\Python\python\Lab4\dataset\leopard\0023.jpg,leopard,1,480,313,3
1133,D:\Projects\Python\python\Lab4\dataset\leopard\0024.jpg,leopard,1,480,318,3
1134,D:\Projects\Python\python\Lab4\dataset\leopard\0025.jpg,leopard,1,480,316,3
1135,D:\Projects\Python\python\Lab4\dataset\leopard\0026.jpg,leopard,1,427,320,3
1136,D:\Projects\Python\python\Lab4\dataset\leopard\0027.jpg,leopard,1,480,320,3
1137,D:\Projects\Python\python\Lab4\dataset\leopard\0028.jpg,leopard,1,437,320,3
1138,D:\Projects\Python\python\Lab4\dataset\leopard\0029.jpg,leopard,1,480,300,3
1139,D:\Projects\Python\python\Lab4\dataset\leopard\0030.jpg,leopard,1,480,300,3
1140,D:\Projects\Python\python\Lab4\dataset\leopard\0031.jpg,leopard,1,480,319,3
1141,D:\Projects\Python\python\Lab4\dataset\leopard\0032.jpg,leopard,1,427,320,3
1142,D:\Projects\Python\python\Lab4\dataset\leopard\0033.jpg,leopard,1,480,300,3
1143,D:\Projects\Python\python\Lab4\dataset\leopard\0034.jpg,leopard,1,480,300,3
1144,D:\Projects\Python\python\Lab4\dataset\leopard\0035.jpg,leopard,1,480,320,3
1145,D:\Projects\Python\python\Lab4\dataset\leopard\0036.jpg,leopard,1,480,320,3
1146,D:\Projects\Python\python\Lab4\dataset\leopard\0037.jpg,leopard,1,447,320,3
1147,D:\Projects\Python\python\Lab4\dataset\leopard\0038.jpg,leopard,1,480,320,3
1148,D:\Projects\Python\python\Lab4\dataset\leopard\0039.jpg,leopard,1,480,320,3
1149,D:\Projects\Python\python\Lab4\dataset\leopard\0040.jpg,leopard,1,480,300,3
1150,D:\Projects\Python\python\Lab4\dataset\leopard\0041.jpg,leopard,1,480,320,3
1151,D:\Projects\Python\python\Lab4\dataset\leopard\0042.jpg,leopard,1,480,320,3
1152,D:\Projects\Python\python\Lab4\dataset\leopard\0043.jpg,leopard,1,240,320,3
1153,D:\Projects\Python\python\Lab4\dataset\leopard\0044.jpg,leopard,1,284,320,3
1154,D:\Projects\Python\python\Lab4\dataset\leopard\0045.jpg,leopard,1,240,320,3
1155,D:\Projects\Python\python\Lab4\dataset\leopard\0046.jpg,leopard,1,480,300,3
1156,D:\Projects\Python\python\Lab4\dataset\leopard\0047.jpg,leopard,1,480,319,3
1157,D:\Projects\Python\python\Lab4\dataset\leopard\0048.jpg,leopard,1,457,320,3
1158,D:\Projects\Python\python\Lab4\dataset\leopard\0049.jpg,leopard,1,480,320,3
1159,D:\Projects\Python\python\Lab4\dataset\leopard\0050.jpg,leopard,1,480,300,3
1160,D:\Projects\Python\python\Lab4\dataset\leopard\0051.jpg,leopard,1,452,320,3
1161,D:\Projects\Python\python\Lab4\dataset\leopard\0052.jpg,leopard,1,480,300,3
1162,D:\Projects\Python\python\Lab4\dataset\leopard\0053.jpg,leopard,1,480,319,3
1163,D:\Projects\Python\python\Lab4\dataset\leopard\0054.jpg,leopard,1,480,320,3
1164,D:\Projects\Python\python\Lab4\dataset\leopard\0055.jpg,leopard,1,480,300,3
1165,D:\Projects\Python\python\Lab4\dataset\leopard\0056.jpg,leopard,1,480,320,3
1166,D:\Projects\Python\python\Lab4\dataset\leopard\0057.jpg,leopard,1,423,320,3
1167,D:\Projects\Python\python\Lab4\dataset\leopard\0058.jpg,leopard,1,480,320,3
1168,D:\Projects\Python\python\Lab4\dataset\leopard\0059.jpg,leopard,1,480,320,3
1169,D:\Projects\Python\python\Lab4\dataset\leopard\0060.jpg,leopard,1,480,300,3
1170,D:\Projects\Python\python\Lab4\dataset\leopard\0061.jpg,leopard,1,427,320,3
1171,D:\Projects\Python\python\Lab4\dataset\leopard\0062.jpg,leopard,1,480,300,3
1172,D:\Projects\Python\python\Lab4\dataset\leopard\0063.jpg,leopard,1,480,300,3
1173,D:\Projects\Python\python\Lab4\dataset\leopard\0064.jpg,leopard,1,480,320,3
1174,D:\Projects\Python\python\Lab4\dataset\leopard\0065.jpg,leopard,1,480,300,3
1175,D:\Projects\Python\python\Lab4\dataset\leopard\0066.jpg,leopard,1,480,270,3
1176,D:\Projects\Python\python\Lab4\dataset\leopard\0067.jpg,leopard,1,480,300,3
1177,D:\Projects\Python\python\Lab4\dataset\leopard\0068.jpg,leopard,1,427,320,3
1178,D:\Projects\Python\python\Lab4\dataset\leopard\0069.jpg,leopard,1,480,300,3
1179,D:\Projects\Python\python\Lab4\dataset\leopard\0070.jpg,leopard,1,480,270,3
1180,D:\Projects\Python\python\Lab4\dataset\leopard\0071.jpg,leopard,1,480,300,3
1181,D:\Projects\Python\python\Lab4\dataset\leopard\0072.jpg,leopard,1,480,319,3
1182,D:\Projects\Python\python\Lab4\dataset\leopard\0073.jpg,leopard,1,480,306,3
1183,D:\Projects\Python\python\Lab4\dataset\leopard\0074.jpg,leopard,1,480,320,3
1184,D:\Projects\Python\python\Lab4\dataset\leopard\0075.jpg,leopard,1,480,320,3
1185,D:\Projects\Python\python\Lab4\dataset\leopard\0076.jpg,leopard,1,480,320,3
1186,D:\Projects\Python\python\Lab4\dataset\leopard\0077.jpg,leopard,1,480,300,3
1187,D:\Projects\Python\python\Lab4\dataset\leopard\0078.jpg,leopard,1,480,320,3
1188,D:\Projects\Python\python\Lab4\dataset\leopard\0079.jpg,leopard,1,480,270,3
1189,D:\Projects\Python\python\Lab4\dataset\leopard\0080.jpg,leopard,1,480,302,3
1190,D:\Projects\Python\python\Lab4\dataset\leopard\0081.jpg,leopard,1,458,320,3
1191,D:\Projects\Python\python\Lab4\dataset\leopard\0082.jpg,leopard,1,480,270,3
1192,D:\Projects\Python\python\Lab4\dataset\leopard\0083.jpg,leopard,1,480,282,3
1193,D:\Projects\Python\python\Lab4\dataset\leopard\0084.jpg,leopard,1,480,320,3
1194,D:\Projects\Python\python\Lab4\dataset\leopard\0085.jpg,leopard,1,480,320,3
1195,D:\Projects\Python\python\Lab4\dataset\leopard\0086.jpg,leopard,1,480,291,3
1196,D:\Projects\Python\python\Lab4\dataset\leopard\0087.jpg,leopard,1,480,317,3
1197,D:\Projects\Python\python\Lab4\dataset\leopard\0088.jpg,leopard,1,480,320,3
1198,D:\Projects\Python\python\Lab4\dataset\leopard\0089.jpg,leopard,1,480,320,3
1199,D:\Projects\Python\python\Lab4\dataset\leopard\0090.jpg,leopard,1,480,300,3
1200,D:\Projects\Python\python\Lab4\dataset\leopard\0091.jpg,leopard,1,480,300,3
1201,D:\Projects\Python\python\Lab4\dataset\leopard\0092.jpg,leopard,1,480,320,3
1202,D:\Projects\Python\python\Lab4\dataset\leopard\0093.jpg,leopard,1,480,300,3
1203,D:\Projects\Python\python\Lab4\dataset\leopard\0094.jpg,leopard,1,480,320,3
1204,D:\Projects\Python\python\Lab4\dataset\leopard\0095.jpg,leopard,1,480,300,3
1205,D:\Projects\Python\python\Lab4\dataset\leopard\0096.jpg,leopard,1,320,320,3
1206,D:\Projects\Python\python\Lab4\dataset\leopard\0097.jpg,leopard,1,480,320,3
1207,D:\Projects\Python\python\Lab4\dataset\leopard\0098.jpg,leopard,1,480,300,3
